ID,Group,Value
40933,50,1334
40934,50,293
40935,50,1060
40936,50,427
40937,50,363
40938,50,1677
40939,50,301
40940,50,813
40941,50,808
40942,50,1781
40943,50,292
40944,50,985
40945,50,368
40946,50,448
40947,50,1155
40948,50,1430
40949,50,1301
40950,50,893
40951,50,1950
40952,50,1791
40953,50,371
40954,50,814
40955,50,1647
40956,50,488
40957,50,1897
40958,50,1987
40959,50,1236
40960,50,283
40961,50,596
40962,50,58
40963,50,1709
40964,50,948
40965,50,601
40966,50,176
40967,50,800
40968,50,1840
40969,50,753
40970,50,20
40971,50,1702
40972,50,91
40973,50,145
40974,50,1475
40975,50,715
40976,50,1422
40977,50,11
40978,50,1598
40979,50,1284
40980,50,1987
40981,50,1664
40982,50,13
40983,50,326
40984,50,219
40985,50,1043
40986,50,284
40987,50,1397
40988,50,1514
40989,50,1954
40990,50,1868
40991,50,1968
40992,50,1712
40993,50,1876
40994,50,231
40995,50,548
40996,50,1622
40997,50,1377
40998,50,992
40999,50,1847
41000,50,422
41001,50,951
41002,50,349
41003,50,1628
41004,50,93
41005,50,1945
41006,50,332
41007,50,870
41008,50,125
41009,50,1771
41010,50,20
41011,50,38
41012,50,1010
41013,50,587
41014,50,1467
41015,50,1919
41016,50,294
41017,50,1456
41018,50,1149
41019,50,754
41020,50,392
41021,50,3
41022,50,845
41023,50,1645
41024,50,1398
41025,50,1386
41026,50,54
41027,50,1089
41028,50,1706
41029,50,773
41030,50,1286
41031,50,509
41032,50,300
41033,50,665
41034,50,1530
41035,50,1788
41036,50,596
41037,50,781
41038,50,1213
41039,50,1609
41040,50,811
41041,50,1759
41042,50,112
41043,50,72
41044,50,519
41045,50,1013
41046,50,1762
41047,50,1143
41048,50,1238
41049,50,514
41050,50,33
41051,50,1533
41052,50,116
41053,50,1425
41054,50,359
41055,50,996
41056,50,895
41057,50,397
41058,50,1891
41059,50,513
41060,50,1655
41061,50,203
41062,50,1609
41063,50,591
41064,50,1106
41065,50,1046
41066,50,937
41067,50,1630
41068,50,1934
41069,50,303
41070,50,1960
41071,50,287
41072,50,297
41073,50,1859
41074,50,850
41075,50,556
41076,50,50
41077,50,194
41078,50,514
41079,50,1899
41080,50,1303
41081,50,609
41082,50,935
41083,50,853
41084,50,11
41085,50,1690
41086,50,181
41087,50,216
41088,50,1444
41089,50,527
41090,50,1209
41091,50,546
41092,50,272
41093,50,405
41094,50,1452
41095,50,657
41096,50,1453
41097,50,577
41098,50,199
41099,50,981
41100,50,1631
41101,50,1931
41102,50,1045
41103,50,593
41104,50,209
41105,50,948
41106,50,128
41107,50,1173
41108,50,1571
41109,50,1958
41110,50,204
41111,50,1670
41112,50,1099
41113,50,1621
41114,50,1240
41115,50,892
41116,50,1290
41117,50,962
41118,50,1033
41119,50,61
41120,50,1903
41121,50,75
41122,50,1240
41123,50,1275
41124,50,1939
41125,50,1391
41126,50,576
41127,50,62
41128,50,1135
41129,50,1490
41130,50,1437
41131,50,773
41132,50,140
41133,50,1178
41134,50,1007
41135,50,1897
41136,50,375
41137,50,361
41138,50,980
41139,50,931
41140,50,81
41141,50,891
41142,50,1952
41143,50,1133
41144,50,1245
41145,50,1479
41146,50,1468
41147,50,850
41148,50,622
41149,50,1297
41150,50,1615
41151,50,485
41152,50,1158
41153,50,192
41154,50,1366
41155,50,1220
41156,50,68
41157,50,1236
41158,50,634
41159,50,229
41160,50,1626
41161,50,109
41162,50,635
41163,50,419
41164,50,1536
41165,50,1991
41166,50,853
41167,50,1709
41168,50,92
41169,50,59
41170,50,327
41171,50,162
41172,50,945
41173,50,237
41174,50,375
41175,50,1132
41176,50,1769
41177,50,546
41178,50,1458
41179,50,1389
41180,50,1490
41181,50,97
41182,50,1625
41183,50,1454
41184,50,1219
41185,50,1422
41186,50,361
41187,50,1342
41188,50,71
41189,50,1737
41190,50,1815
41191,50,621
41192,50,861
41193,50,1009
41194,50,1297
41195,50,1693
41196,50,1942
41197,50,1006
41198,50,705
41199,50,51
41200,50,1143
41201,50,401
41202,50,1713
41203,50,1994
41204,50,50
41205,50,1174
41206,50,495
41207,50,263
41208,50,712
41209,50,1234
41210,50,843
41211,50,369
41212,50,1737
41213,50,708
41214,50,795
41215,50,1782
41216,50,475
41217,50,854
41218,50,31
41219,50,1880
41220,50,1800
41221,50,191
41222,50,1232
41223,50,130
41224,50,1220
41225,50,1526
41226,50,1965
41227,50,202
41228,50,299
41229,50,663
41230,50,1395
41231,50,1134
41232,50,1008
41233,50,1649
41234,50,1878
41235,50,1962
41236,50,1286
41237,50,791
41238,50,1411
41239,50,1159
41240,50,547
41241,50,1861
41242,50,796
41243,50,1440
41244,50,1290
41245,50,1490
41246,50,1767
41247,50,203
41248,50,1635
41249,50,1011
41250,50,1580
41251,50,385
41252,50,375
41253,50,1363
41254,50,25
41255,50,1008
41256,50,1426
41257,50,759
41258,50,643
41259,50,667
41260,50,581
41261,50,1239
41262,50,1326
41263,50,1317
41264,50,1162
41265,50,616
41266,50,1790
41267,50,683
41268,50,117
41269,50,42
41270,50,1460
41271,50,1573
41272,50,1187
41273,50,618
41274,50,244
41275,50,717
41276,50,524
41277,50,333
41278,50,282
41279,50,1713
41280,50,1857
41281,50,421
41282,50,821
41283,50,84
41284,50,664
41285,50,1356
41286,50,1409
41287,50,1365
41288,50,1791
41289,50,218
41290,50,255
41291,50,754
41292,50,1746
41293,50,1826
41294,50,1168
41295,50,539
41296,50,1593
41297,50,1974
41298,50,41
41299,50,1773
41300,50,1958
41301,50,781
41302,50,1642
41303,50,1264
41304,50,914
41305,50,1283
41306,50,1294
41307,50,1898
41308,50,867
41309,50,1334
41310,50,451
41311,50,485
41312,50,150
41313,50,1040
41314,50,232
41315,50,1691
41316,50,1880
41317,50,143
41318,50,1933
41319,50,329
41320,50,147
41321,50,596
41322,50,1342
41323,50,987
41324,50,846
41325,50,1677
41326,50,1997
41327,50,1677
41328,50,104
41329,50,1446
41330,50,1195
41331,50,104
41332,50,1295
41333,50,1317
41334,50,643
41335,50,978
41336,50,446
41337,50,1327
41338,50,947
41339,50,227
41340,50,1300
41341,50,1808
41342,50,1392
41343,50,214
41344,50,1800
41345,50,9
41346,50,1826
41347,50,1205
41348,50,333
41349,50,1299
41350,50,1361
41351,50,988
41352,50,1833
41353,50,216
41354,50,4
41355,50,1999
41356,50,1015
41357,50,1417
41358,50,1935
41359,50,997
41360,50,879
41361,50,1299
41362,50,519
41363,50,1283
41364,50,821
41365,50,477
41366,50,1731
41367,50,418
41368,50,95
41369,50,1286
41370,50,1921
41371,50,1526
41372,50,1547
41373,50,910
41374,50,994
41375,50,1258
41376,50,485
41377,50,430
41378,50,76
41379,50,127
41380,50,1592
41381,50,321
41382,50,45
41383,50,941
41384,50,749
41385,50,1690
41386,50,1970
41387,50,1238
41388,50,1408
41389,50,1535
41390,50,47
41391,50,1956
41392,50,451
41393,50,1440
41394,50,93
41395,50,1688
41396,50,538
41397,50,759
41398,50,52
41399,50,451
41400,50,1786
41401,50,1362
41402,50,857
41403,50,1319
41404,50,1989
41405,50,740
41406,50,1992
41407,50,1044
41408,50,953
41409,50,381
41410,50,1181
41411,50,762
41412,50,1469
41413,50,1798
41414,50,1023
41415,50,1669
41416,50,276
41417,50,391
41418,50,505
41419,50,1006
41420,50,1567
41421,50,490
41422,50,704
41423,50,1731
41424,50,444
41425,50,663
41426,50,739
41427,50,581
41428,50,884
41429,50,931
41430,50,797
41431,50,609
41432,50,342
41433,50,416
41434,50,897
41435,50,1971
41436,50,1744
41437,50,1332
41438,50,1397
41439,50,1557
41440,50,1727
41441,50,981
41442,50,1055
41443,50,1626
41444,50,208
41445,50,1679
41446,50,21
41447,50,1562
41448,50,581
41449,50,1025
41450,50,1863
41451,50,1516
41452,50,829
41453,50,1072
41454,50,884
41455,50,38
41456,50,1720
41457,50,1990
41458,50,680
41459,50,1571
41460,50,204
41461,50,1452
41462,50,130
41463,50,811
41464,50,1220
41465,50,1547
41466,50,1579
41467,50,1455
41468,50,687
41469,50,1970
41470,50,1757
41471,50,155
41472,50,891
41473,50,782
41474,50,1362
41475,50,1914
41476,50,433
41477,50,1257
41478,50,1296
41479,50,542
41480,50,1425
41481,50,1118
41482,50,1608
41483,50,893
41484,50,85
41485,50,1414
41486,50,1646
41487,50,232
41488,50,238
41489,50,1416
41490,50,654
41491,50,1734
41492,50,1544
41493,50,1490
41494,50,1326
41495,50,970
41496,50,495
41497,50,377
41498,50,480
41499,50,634
41500,50,693
41501,50,1541
41502,50,1214
41503,50,500
41504,50,382
41505,50,1929
41506,50,874
41507,50,1739
41508,50,798
41509,50,1114
41510,50,223
41511,50,1204
41512,50,193
41513,50,1738
41514,50,864
41515,50,1708
41516,50,1512
41517,50,1033
41518,50,831
41519,50,1983
41520,50,1697
41521,50,1833
41522,50,1562
41523,50,72
41524,50,1196
41525,50,313
41526,50,9
41527,50,1783
41528,50,184
41529,50,407
41530,50,25
41531,50,1122
41532,50,1982
41533,50,1765
41534,50,1677
41535,50,1615
41536,50,165
41537,50,307
41538,50,741
41539,50,974
41540,50,1399
41541,50,1281
41542,50,386
41543,50,1487
41544,50,892
41545,50,1280
41546,50,239
41547,50,379
41548,50,1222
41549,50,233
41550,50,954
41551,50,1203
41552,50,1688
41553,50,664
41554,50,1655
41555,50,5
41556,50,787
41557,50,271
41558,50,706
41559,50,1360
41560,50,1586
41561,50,1591
41562,50,92
41563,50,795
41564,50,818
41565,50,86
41566,50,1277
41567,50,459
41568,50,691
41569,50,1245
41570,50,1852
41571,50,1985
41572,50,1451
41573,50,212
41574,50,508
41575,50,1392
41576,50,41
41577,50,879
41578,50,1363
41579,50,766
41580,50,940
41581,50,1865
41582,50,1120
41583,50,1725
41584,50,1275
41585,50,1360
41586,50,1245
41587,50,1805
41588,50,1078
41589,50,1773
41590,50,8
41591,50,604
41592,50,1803
41593,50,1630
41594,50,1315
41595,50,1299
41596,50,1559
41597,50,529
41598,50,777
41599,50,1113
41600,50,713
41601,50,1815
41602,50,1881
41603,50,938
41604,50,1560
41605,50,616
41606,50,1271
41607,50,1131
41608,50,1175
41609,50,1564
41610,50,159
41611,50,1856
41612,50,991
41613,50,336
41614,50,726
41615,50,1100
41616,50,706
41617,50,346
41618,50,1200
41619,50,1669
41620,50,1328
41621,50,1376
41622,50,1969
41623,50,63
41624,50,406
41625,50,1181
41626,50,1165
41627,50,1159
41628,50,1883
41629,50,503
41630,50,773
41631,50,1852
41632,50,626
41633,50,1684
41634,50,1865
41635,50,1410
41636,50,1498
41637,50,1669
41638,50,968
41639,50,1115
41640,50,1567
41641,50,676
41642,50,1701
41643,50,1379
41644,50,841
41645,50,288
41646,50,603
41647,50,701
41648,50,1699
41649,50,639
41650,50,728
41651,50,668
41652,50,1148
41653,50,1898
41654,50,1218
41655,50,1213
41656,50,1815
41657,50,97
41658,50,625
41659,50,928
41660,50,138
41661,50,1430
41662,51,996
41663,51,1589
41664,51,989
41665,51,672
41666,51,796
41667,51,719
41668,51,368
41669,51,874
41670,51,1573
41671,51,1537
41672,51,1494
41673,51,1110
41674,51,1336
41675,51,1354
41676,51,1560
41677,51,890
41678,51,346
41679,51,1415
41680,51,218
41681,51,628
41682,51,1981
41683,51,1490
41684,51,685
41685,51,1617
41686,51,1859
41687,51,1782
41688,51,1795
41689,51,1609
41690,51,883
41691,51,751
41692,51,861
41693,51,1424
41694,51,176
41695,51,661
41696,51,1678
41697,51,603
41698,51,1618
41699,51,1832
41700,51,1374
41701,51,1862
41702,51,927
41703,51,1240
41704,51,521
41705,51,235
41706,51,1220
41707,51,132
41708,51,913
41709,51,1623
41710,51,1059
41711,51,1892
41712,51,512
41713,51,1985
41714,51,614
41715,51,1625
41716,51,846
41717,51,941
41718,51,71
41719,51,1022
41720,51,1805
41721,51,1953
41722,51,890
41723,51,1154
41724,51,982
41725,51,996
41726,51,485
41727,51,1520
41728,51,155
41729,51,1817
41730,51,1804
41731,51,1588
41732,51,862
41733,51,217
41734,51,584
41735,51,701
41736,51,1762
41737,51,905
41738,51,574
41739,51,811
41740,51,324
41741,51,335
41742,51,673
41743,51,1252
41744,51,1993
41745,51,1361
41746,51,1214
41747,51,1366
41748,51,785
41749,51,717
41750,51,1207
41751,51,1448
41752,51,606
41753,51,1996
41754,51,145
41755,51,53
41756,51,1901
41757,51,114
41758,51,1383
41759,51,1381
41760,51,646
41761,51,1144
41762,51,1319
41763,51,746
41764,51,47
41765,51,501
41766,51,963
41767,51,339
41768,51,1618
41769,51,877
41770,51,1682
41771,51,1582
41772,51,261
41773,51,108
41774,51,101
41775,51,911
41776,51,1081
41777,51,707
41778,51,1973
41779,51,736
41780,51,78
41781,51,557
41782,51,980
41783,51,1899
41784,51,266
41785,51,790
41786,51,1765
41787,51,1519
41788,51,1672
41789,51,1360
41790,51,231
41791,51,1673
41792,51,1496
41793,51,606
41794,51,1571
41795,51,1655
41796,51,887
41797,51,80
41798,51,763
41799,51,1838
41800,51,240
41801,51,351
41802,51,505
41803,51,1840
41804,51,392
41805,51,946
41806,51,1276
41807,51,1493
41808,51,1961
41809,51,1613
41810,51,1511
41811,51,22
41812,51,926
41813,51,1836
41814,51,1642
41815,51,1910
41816,51,129
41817,51,173
41818,51,762
41819,51,1878
41820,51,52
41821,51,1166
41822,51,1670
41823,51,436
41824,51,1581
41825,51,1566
41826,51,1009
41827,51,1735
41828,51,1119
41829,51,128
41830,51,576
41831,51,1435
41832,51,1345
41833,51,1321
41834,51,568
41835,51,1215
41836,51,1923
41837,51,1257
41838,51,274
41839,51,210
41840,51,158
41841,51,660
41842,51,1134
41843,51,964
41844,51,54
41845,51,1637
41846,51,1217
41847,51,364
41848,51,535
41849,51,637
41850,51,469
41851,51,145
41852,51,601
41853,51,1893
41854,51,1980
41855,51,429
41856,51,85
41857,51,980
41858,51,481
41859,51,295
41860,51,548
41861,51,1612
41862,51,1463
41863,51,276
41864,51,241
41865,51,999
41866,51,1011
41867,51,1173
41868,51,1525
41869,51,764
41870,51,878
41871,51,53
41872,51,806
41873,51,479
41874,51,300
41875,51,1727
41876,51,991
41877,51,293
41878,51,632
41879,51,1552
41880,51,641
41881,51,1198
41882,51,1450
41883,51,1317
41884,51,460
41885,51,926
41886,51,43
41887,51,39
41888,51,1052
41889,51,18
41890,51,189
41891,51,1579
41892,51,376
41893,51,28
41894,51,1959
41895,51,1349
41896,51,1362
41897,51,319
41898,51,1733
41899,51,337
41900,51,1163
41901,51,86
41902,51,879
41903,51,784
41904,51,1621
41905,51,433
41906,51,333
41907,51,115
41908,51,180
41909,51,1908
41910,51,460
41911,51,1721
41912,51,327
41913,51,1458
41914,51,788
41915,51,347
41916,51,575
41917,51,936
41918,51,1325
41919,51,1512
41920,51,1708
41921,51,1332
41922,51,986
41923,51,1864
41924,51,1821
41925,51,1999
41926,51,109
41927,51,1908
41928,51,773
41929,51,261
41930,51,887
41931,51,61
41932,51,117
41933,51,1148
41934,51,350
41935,51,1158
41936,51,1603
41937,51,1337
41938,51,235
41939,51,1920
41940,51,1729
41941,51,409
41942,51,391
41943,51,829
41944,51,1479
41945,51,515
41946,51,584
41947,51,1856
41948,51,214
41949,51,902
41950,51,1223
41951,51,1134
41952,51,1248
41953,51,208
41954,51,438
41955,51,682
41956,51,1470
41957,51,995
41958,51,1397
41959,51,586
41960,51,1955
41961,51,1046
41962,51,1733
41963,51,503
41964,51,689
41965,51,1223
41966,51,1124
41967,51,1246
41968,51,1179
41969,51,341
41970,51,1663
41971,51,1228
41972,51,1562
41973,51,159
41974,51,701
41975,51,1775
41976,51,75
41977,51,1146
41978,51,1545
41979,51,363
41980,51,1875
41981,51,731
41982,51,765
41983,51,1674
41984,51,101
41985,51,156
41986,51,384
41987,51,1330
41988,51,1076
41989,51,1974
41990,51,1003
41991,51,1503
41992,51,1228
41993,51,1552
41994,51,800
41995,51,1371
41996,51,1984
41997,51,585
41998,51,1831
41999,51,1274
42000,51,338
42001,51,55
42002,51,1187
42003,51,204
42004,51,1011
42005,51,857
42006,51,420
42007,51,1845
42008,51,1403
42009,51,226
42010,51,360
42011,51,1518
42012,51,187
42013,51,1074
42014,51,863
42015,51,1053
42016,51,936
42017,51,1376
42018,51,1339
42019,51,1103
42020,51,1818
42021,51,1659
42022,51,461
42023,51,1709
42024,51,1286
42025,51,297
42026,51,141
42027,51,721
42028,51,1632
42029,51,1837
42030,51,1134
42031,51,1886
42032,51,442
42033,51,1829
42034,51,1657
42035,51,1906
42036,51,143
42037,51,1804
42038,51,453
42039,51,1936
42040,51,995
42041,51,1946
42042,51,1116
42043,51,862
42044,51,1596
42045,51,1806
42046,51,1612
42047,51,803
42048,51,1177
42049,51,1925
42050,51,284
42051,51,1545
42052,51,547
42053,51,1668
42054,51,687
42055,51,1643
42056,51,1623
42057,51,714
42058,51,1303
42059,51,1872
42060,51,664
42061,51,1443
42062,51,165
42063,51,1593
42064,51,1147
42065,51,340
42066,51,1215
42067,51,1143
42068,51,866
42069,51,316
42070,51,1228
42071,51,1936
42072,51,645
42073,51,1163
42074,51,835
42075,51,38
42076,51,1117
42077,51,263
42078,51,222
42079,51,332
42080,51,677
42081,51,1942
42082,51,1124
42083,51,1578
42084,51,73
42085,51,1922
42086,51,1668
42087,51,1052
42088,51,1512
42089,51,420
42090,51,1576
42091,51,1579
42092,51,811
42093,51,1558
42094,51,310
42095,51,1055
42096,51,659
42097,51,1903
42098,51,1555
42099,51,1151
42100,51,1866
42101,51,1514
42102,51,886
42103,51,1468
42104,51,1550
42105,51,677
42106,51,1776
42107,51,971
42108,51,352
42109,51,1760
42110,51,1155
42111,51,217
42112,51,220
42113,51,1467
42114,51,1162
42115,51,606
42116,51,292
42117,51,970
42118,51,657
42119,51,1756
42120,51,476
42121,51,753
42122,51,1863
42123,51,1652
42124,51,96
42125,51,1543
42126,51,147
42127,51,1979
42128,51,1136
42129,51,1918
42130,51,520
42131,51,1297
42132,51,171
42133,51,833
42134,51,100
42135,51,1667
42136,51,735
42137,51,413
42138,51,1969
42139,51,670
42140,51,1881
42141,51,943
42142,51,391
42143,51,1531
42144,51,1024
42145,51,1520
42146,51,1029
42147,51,1541
42148,51,264
42149,51,1920
42150,51,1278
42151,51,888
42152,51,1423
42153,51,750
42154,51,756
42155,51,896
42156,51,1166
42157,51,1678
42158,51,967
42159,51,1022
42160,51,494
42161,51,551
42162,51,895
42163,51,1206
42164,51,826
42165,51,1341
42166,51,1716
42167,51,207
42168,51,1686
42169,51,1977
42170,51,1499
42171,51,1412
42172,51,1331
42173,51,1363
42174,51,1454
42175,51,241
42176,51,507
42177,51,1510
42178,51,943
42179,51,1120
42180,51,1721
42181,51,1584
42182,51,351
42183,51,925
42184,51,605
42185,51,928
42186,51,655
42187,51,1277
42188,51,1375
42189,51,740
42190,51,686
42191,51,1223
42192,51,989
42193,51,1704
42194,51,1161
42195,51,1809
42196,51,528
42197,51,1843
42198,51,774
42199,51,1673
42200,51,1279
42201,51,1158
42202,51,130
42203,51,1263
42204,51,26
42205,51,797
42206,51,182
42207,51,1675
42208,51,38
42209,51,1309
42210,51,1007
42211,51,695
42212,51,931
42213,51,966
42214,51,60
42215,51,1262
42216,51,888
42217,51,1586
42218,51,331
42219,51,72
42220,51,561
42221,51,396
42222,51,619
42223,51,1954
42224,51,361
42225,51,657
42226,51,417
42227,51,1456
42228,51,731
42229,51,1710
42230,51,1101
42231,51,1344
42232,51,499
42233,51,1758
42234,51,304
42235,51,1794
42236,51,1016
42237,51,676
42238,51,130
42239,51,399
42240,51,990
42241,51,1316
42242,51,1552
42243,51,1265
42244,51,1701
42245,51,532
42246,51,1890
42247,51,238
42248,51,1114
42249,51,1035
42250,51,1119
42251,51,1688
42252,51,926
42253,51,1594
42254,51,1298
42255,51,1744
42256,51,345
42257,51,618
42258,51,20
42259,51,1178
42260,51,159
42261,51,1481
42262,51,259
42263,51,440
42264,51,1621
42265,51,835
42266,51,1022
42267,51,477
42268,51,1423
42269,51,1348
42270,51,747
42271,51,1919
42272,51,840
42273,51,1311
42274,51,722
42275,51,1520
42276,51,839
42277,51,109
42278,51,815
42279,51,242
42280,51,1499
42281,51,1606
42282,51,1732
42283,51,1282
42284,51,694
42285,51,1956
42286,51,1838
42287,51,1970
42288,51,1044
42289,51,1679
42290,51,977
42291,51,467
42292,51,1531
42293,51,1529
42294,51,1276
42295,51,802
42296,51,1539
42297,51,1229
42298,51,809
42299,51,1667
42300,51,1177
42301,51,224
42302,51,1861
42303,51,534
42304,51,1859
42305,51,473
42306,51,618
42307,51,1649
42308,51,904
42309,51,750
42310,51,987
42311,51,312
42312,51,265
42313,51,765
42314,51,855
42315,51,1968
42316,51,225
42317,51,1047
42318,51,779
42319,51,156
42320,51,893
42321,51,1704
42322,51,1637
42323,51,1019
42324,51,1751
42325,51,216
42326,51,622
42327,51,1859
42328,51,1995
42329,51,730
42330,51,122
42331,51,1667
42332,51,1045
42333,51,236
42334,51,1793
42335,51,1319
42336,51,1003
42337,51,1964
42338,51,157
42339,51,1292
42340,51,669
42341,51,790
42342,51,1956
42343,51,1455
42344,51,1268
42345,51,1803
42346,51,1859
42347,51,230
42348,51,721
42349,51,1108
42350,51,1568
42351,51,1076
42352,51,922
42353,51,941
42354,51,205
42355,51,1087
42356,51,509
42357,51,505
42358,51,1719
42359,51,815
42360,51,1127
42361,51,488
42362,51,1917
42363,51,654
42364,51,628
42365,51,820
42366,51,1351
42367,51,1334
42368,51,954
42369,51,1200
42370,51,787
42371,51,580
42372,51,972
42373,51,1295
42374,51,99
42375,51,1601
42376,51,610
42377,51,585
42378,51,1721
42379,51,643
42380,51,757
42381,51,1780
42382,51,323
42383,51,1698
42384,51,273
42385,51,1208
42386,51,1418
42387,51,301
42388,51,493
42389,51,974
42390,51,1144
42391,51,1009
42392,51,1971
42393,51,1911
42394,51,961
42395,51,632
42396,51,1929
42397,51,1306
42398,51,137
42399,51,1155
42400,51,896
42401,51,791
42402,51,1404
42403,51,1484
42404,51,1874
42405,51,890
42406,51,175
42407,51,546
42408,51,1388
42409,51,1888
42410,51,815
42411,51,537
42412,51,237
42413,51,1672
42414,51,462
